trade_id,timestamp,arbitrage_type,net_profit_per_share,trade_size,total_net_profit,fees_paid,market_a,platform_a,side_a,avg_price_a,market_b,platform_b,side_b,avg_price_b,,,,volume,net_profit_per_share,
282,2025-07-06T01:47:16.101827+00:00,same_outcome,0.0084,500,4.19,5.81,Houston vs Los Angeles (LAD),Kalshi,BUY,0.21,Houston vs Los Angeles (LAD),Polymarket,SELL,0.23,,,,75941.67,0.0084,0.7594167
178,2025-07-06T01:33:13.422084+00:00,same_outcome,0.0083,6,0.05,0.07,Houston vs Los Angeles (LAD),Polymarket,BUY,0.17,Houston vs Los Angeles (LAD),Kalshi,SELL,0.19,,,,75947.67,0.0083,0.7594767
228,2025-07-06T01:41:17.431510+00:00,same_outcome,0.0082,51.76,0.43,0.61,Houston vs Los Angeles (LAD),Polymarket,BUY,0.19,Houston vs Los Angeles (LAD),Kalshi,SELL,0.21,,,,75999.43,0.0082,0.7599943
438,2025-07-06T02:36:35.475457+00:00,same_outcome,0.0082,0.85,0.01,0.01,Chicago vs Colorado (CWS),Polymarket,BUY,0.86,Chicago vs Colorado (CWS),Kalshi,SELL,0.88,,,,76000.28,0.0082,0.7600028
269,2025-07-06T01:44:33.370524+00:00,same_outcome,0.008,390,3.11,4.69,Houston vs Los Angeles (LAD),Polymarket,BUY,0.2,Houston vs Los Angeles (LAD),Kalshi,SELL,0.22,,,,76390.28,0.008,0.7639028
156,2025-07-06T01:31:02.638321+00:00,same_outcome,0.0079,58,0.46,0.7,Houston vs Los Angeles (LAD),Polymarket,BUY,0.2,Houston vs Los Angeles (LAD),Kalshi,SELL,0.22,,,,76448.28,0.0079,0.7644828
157,2025-07-06T01:31:02.638869+00:00,same_outcome,0.0079,58,0.46,0.7,Houston vs Los Angeles (HOU),Kalshi,BUY,0.78,Houston vs Los Angeles (HOU),Polymarket,SELL,0.8,,,,76506.28,0.0079,0.7650628
272,2025-07-06T01:44:33.928513+00:00,same_outcome,0.0079,95,0.75,1.15,Houston vs Los Angeles (HOU),Kalshi,BUY,0.78,Houston vs Los Angeles (HOU),Polymarket,SELL,0.8,,,,76601.28,0.0079,0.7660128
231,2025-07-06T01:41:17.432235+00:00,same_outcome,0.0078,3659.58,28.7,42.42,Houston vs Los Angeles (HOU),Kalshi,BUY,0.7906,Houston vs Los Angeles (HOU),Polymarket,SELL,0.81,,,,80260.86,0.0078,0.8026086
273,2025-07-06T01:44:34.009846+00:00,same_outcome,0.0078,45,0.35,0.55,Houston vs Los Angeles (HOU),Kalshi,BUY,0.78,Houston vs Los Angeles (HOU),Polymarket,SELL,0.8,,,,80305.86,0.0078,0.8030586
415,2025-07-06T02:19:26.801820+00:00,same_outcome,0.0078,448,3.49,4.67,Chicago vs Colorado (COL),Kalshi,BUY,0.1818,Chicago vs Colorado (COL),Polymarket,SELL,0.2,,,,80753.86,0.0078,0.8075386
222,2025-07-06T01:41:12.177455+00:00,same_outcome,0.0077,8.91,0.07,0.11,Houston vs Los Angeles (LAD),Polymarket,BUY,0.19,Houston vs Los Angeles (LAD),Kalshi,SELL,0.21,,,,80762.77,0.0077,0.8076277
223,2025-07-06T01:41:12.281044+00:00,same_outcome,0.0077,8.91,0.07,0.11,Houston vs Los Angeles (HOU),Kalshi,BUY,0.79,Houston vs Los Angeles (HOU),Polymarket,SELL,0.81,,,,80771.68,0.0077,0.8077168
274,2025-07-06T01:44:34.347322+00:00,same_outcome,0.0076,185,1.4,2.3,Houston vs Los Angeles (HOU),Kalshi,BUY,0.77,Houston vs Los Angeles (HOU),Polymarket,SELL,0.79,,,,80956.68,0.0076,0.8095668
275,2025-07-06T01:44:34.427046+00:00,same_outcome,0.0076,100,0.76,1.24,Houston vs Los Angeles (HOU),Kalshi,BUY,0.77,Houston vs Los Angeles (HOU),Polymarket,SELL,0.79,,,,81056.68,0.0076,0.8105668
229,2025-07-06T01:41:17.431510+00:00,same_outcome,0.0075,4372.58,32.69,50.62,Houston vs Los Angeles (LAD),Polymarket,BUY,0.19,Houston vs Los Angeles (LAD),Kalshi,SELL,0.2091,,,,85429.26,0.0075,0.8542926
276,2025-07-06T01:44:34.727300+00:00,same_outcome,0.0075,12,0.09,0.15,Houston vs Los Angeles (LAD),Polymarket,BUY,0.2,Houston vs Los Angeles (LAD),Kalshi,SELL,0.22,,,,85441.26,0.0075,0.8544126
441,2025-07-06T02:36:55.470283+00:00,same_outcome,0.0075,16,0.12,0.2,Texas vs San Diego (SD),Polymarket,BUY,0.2,Texas vs San Diego (SD),Kalshi,SELL,0.22,,,,85457.26,0.0075,0.8545726
429,2025-07-06T02:27:02.756095+00:00,same_outcome,0.0074,34,0.25,0.43,Chicago vs Colorado (COL),Kalshi,BUY,0.23,Chicago vs Colorado (COL),Polymarket,SELL,0.25,,,,85491.26,0.0074,0.8549126
192,2025-07-06T01:34:48.044093+00:00,same_outcome,0.0073,11,0.08,0.14,Houston vs Los Angeles (LAD),Polymarket,BUY,0.21,Houston vs Los Angeles (LAD),Kalshi,SELL,0.23,,,,85502.26,0.0073,0.8550226
439,2025-07-06T02:36:53.776644+00:00,same_outcome,0.0073,11,0.08,0.14,Texas vs San Diego (SD),Polymarket,BUY,0.21,Texas vs San Diego (SD),Kalshi,SELL,0.23,,,,85513.26,0.0073,0.8551326
188,2025-07-06T01:34:10.399161+00:00,same_outcome,0.0072,50,0.36,0.64,Houston vs Los Angeles (HOU),Kalshi,BUY,0.76,Houston vs Los Angeles (HOU),Polymarket,SELL,0.78,,,,85563.26,0.0072,0.8556326
189,2025-07-06T01:34:10.418579+00:00,same_outcome,0.0072,50,0.36,0.64,Houston vs Los Angeles (LAD),Polymarket,BUY,0.22,Houston vs Los Angeles (LAD),Kalshi,SELL,0.24,,,,85613.26,0.0072,0.8561326
483,2025-07-06T03:03:30.768040+00:00,same_outcome,0.0072,100,0.72,1.28,Chicago vs Colorado (COL),Kalshi,BUY,0.24,Chicago vs Colorado (COL),Polymarket,SELL,0.26,,,,85713.26,0.0072,0.8571326
161,2025-07-06T01:31:07.309451+00:00,same_outcome,0.0071,69,0.49,0.89,Houston vs Los Angeles (LAD),Kalshi,BUY,0.24,Houston vs Los Angeles (LAD),Polymarket,SELL,0.26,,,,85782.26,0.0071,0.8578226
162,2025-07-06T01:31:07.309817+00:00,same_outcome,0.0071,69,0.49,0.89,Houston vs Los Angeles (HOU),Polymarket,BUY,0.74,Houston vs Los Angeles (HOU),Kalshi,SELL,0.76,,,,85851.26,0.0071,0.8585126
190,2025-07-06T01:34:13.691591+00:00,same_outcome,0.007,30,0.21,0.39,Houston vs Los Angeles (LAD),Polymarket,BUY,0.22,Houston vs Los Angeles (LAD),Kalshi,SELL,0.24,,,,85881.26,0.007,0.8588126
191,2025-07-06T01:34:13.692181+00:00,same_outcome,0.007,30,0.21,0.39,Houston vs Los Angeles (HOU),Kalshi,BUY,0.76,Houston vs Los Angeles (HOU),Polymarket,SELL,0.78,,,,85911.26,0.007,0.8591126
224,2025-07-06T01:41:12.518826+00:00,same_outcome,0.007,10,0.07,0.13,Houston vs Los Angeles (LAD),Polymarket,BUY,0.2,Houston vs Los Angeles (LAD),Kalshi,SELL,0.22,,,,85921.26,0.007,0.8592126
484,2025-07-06T03:03:31.046544+00:00,same_outcome,0.007,10,0.07,0.13,Chicago vs Colorado (COL),Kalshi,BUY,0.24,Chicago vs Colorado (COL),Polymarket,SELL,0.26,,,,85931.26,0.007,0.8593126
365,2025-07-06T02:04:19.302563+00:00,same_outcome,0.0069,13,0.09,0.17,Chicago vs Colorado (CWS),Polymarket,BUY,0.75,Chicago vs Colorado (CWS),Kalshi,SELL,0.77,,,,85944.26,0.0069,0.8594426
371,2025-07-06T02:08:00.830291+00:00,same_outcome,0.0069,493,3.38,6.48,Chicago vs Colorado (CWS),Polymarket,BUY,0.73,Chicago vs Colorado (CWS),Kalshi,SELL,0.75,,,,86437.26,0.0069,0.8643726
400,2025-07-06T02:15:49.991615+00:00,same_outcome,0.0069,1043,7.17,13.69,San Francisco vs Oakland (SF),Polymarket,BUY,0.73,San Francisco vs Oakland (SF),Kalshi,SELL,0.75,,,,87480.26,0.0069,0.8748026
6,2025-07-06T00:21:02.305064+00:00,same_outcome,0.0068,250,1.71,3.29,Houston vs Los Angeles (HOU),Polymarket,BUY,0.73,Houston vs Los Angeles (HOU),Kalshi,SELL,0.75,,,,87730.26,0.0068,0.8773026
430,2025-07-06T02:30:16.490564+00:00,same_outcome,0.0068,62,0.42,0.82,San Francisco vs Oakland (SF),Kalshi,BUY,0.75,San Francisco vs Oakland (SF),Polymarket,SELL,0.77,,,,87792.26,0.0068,0.8779226
431,2025-07-06T02:30:16.788355+00:00,same_outcome,0.0068,62,0.42,0.82,San Francisco vs Oakland (SF),Kalshi,BUY,0.75,San Francisco vs Oakland (SF),Polymarket,SELL,0.77,,,,87854.26,0.0068,0.8785426
432,2025-07-06T02:30:16.915063+00:00,same_outcome,0.0068,250,1.71,3.29,San Francisco vs Oakland (ATH),Polymarket,BUY,0.23,San Francisco vs Oakland (ATH),Kalshi,SELL,0.25,,,,88104.26,0.0068,0.8810426
433,2025-07-06T02:30:17.068318+00:00,same_outcome,0.0068,62,0.42,0.82,San Francisco vs Oakland (SF),Kalshi,BUY,0.75,San Francisco vs Oakland (SF),Polymarket,SELL,0.77,,,,88166.26,0.0068,0.8816626
435,2025-07-06T02:30:17.627920+00:00,same_outcome,0.0068,62,0.42,0.82,San Francisco vs Oakland (SF),Kalshi,BUY,0.75,San Francisco vs Oakland (SF),Polymarket,SELL,0.77,,,,88228.26,0.0068,0.8822826
164,2025-07-06T01:31:40.068447+00:00,same_outcome,0.0067,3,0.02,0.04,Houston vs Los Angeles (LAD),Polymarket,BUY,0.19,Houston vs Los Angeles (LAD),Kalshi,SELL,0.21,,,,88231.26,0.0067,0.8823126
477,2025-07-06T03:03:05.149500+00:00,same_outcome,0.0067,55,0.37,0.73,Chicago vs Colorado (COL),Polymarket,BUY,0.23,Chicago vs Colorado (COL),Kalshi,SELL,0.25,,,,88286.26,0.0067,0.8828626
362,2025-07-06T02:03:33.869852+00:00,same_outcome,0.0065,1595,10.32,14.58,Houston vs Los Angeles (LAD),Kalshi,BUY,0.1544,Houston vs Los Angeles (LAD),Polymarket,SELL,0.17,,,,89881.26,0.0065,0.8988126
459,2025-07-06T02:43:45.848721+00:00,same_outcome,0.0065,3.71,0.02,0.05,Texas vs San Diego (TEX),Polymarket,BUY,0.78,Texas vs San Diego (TEX),Kalshi,SELL,0.8,,,,89884.97,0.0065,0.8988497
490,2025-07-06T03:05:07.859654+00:00,same_outcome,0.0063,30,0.19,0.41,Chicago vs Colorado (COL),Polymarket,BUY,0.24,Chicago vs Colorado (COL),Kalshi,SELL,0.26,,,,89914.97,0.0063,0.8991497
280,2025-07-06T01:46:22.327751+00:00,same_outcome,0.0062,25.4,0.16,0.35,Houston vs Los Angeles (HOU),Kalshi,BUY,0.74,Houston vs Los Angeles (HOU),Polymarket,SELL,0.76,,,,89940.37,0.0062,0.8994037
281,2025-07-06T01:46:22.328265+00:00,same_outcome,0.0062,25.4,0.16,0.35,Houston vs Los Angeles (LAD),Polymarket,BUY,0.24,Houston vs Los Angeles (LAD),Kalshi,SELL,0.26,,,,89965.77,0.0062,0.8996577
424,2025-07-06T02:25:19.784347+00:00,same_outcome,0.0062,50,0.31,0.69,Chicago vs Colorado (CWS),Kalshi,BUY,0.73,Chicago vs Colorado (CWS),Polymarket,SELL,0.75,,,,90015.77,0.0062,0.9001577
15,2025-07-06T00:34:08.507562+00:00,same_outcome,0.006,59.45,0.36,0.83,Houston vs Los Angeles (LAD),Polymarket,BUY,0.25,Houston vs Los Angeles (LAD),Kalshi,SELL,0.27,,,,90075.22,0.006,0.9007522
16,2025-07-06T00:34:08.625622+00:00,same_outcome,0.006,59.45,0.36,0.83,Houston vs Los Angeles (HOU),Kalshi,BUY,0.73,Houston vs Los Angeles (HOU),Polymarket,SELL,0.75,,,,90134.67,0.006,0.9013467
372,2025-07-06T02:08:03.875780+00:00,same_outcome,0.006,10,0.06,0.14,Chicago vs Colorado (CWS),Polymarket,BUY,0.72,Chicago vs Colorado (CWS),Kalshi,SELL,0.74,,,,90144.67,0.006,0.9014467
387,2025-07-06T02:09:54.968712+00:00,same_outcome,0.006,49.43,0.3,0.69,Chicago vs Colorado (COL),Kalshi,BUY,0.27,Chicago vs Colorado (COL),Polymarket,SELL,0.29,,,,90194.1,0.006,0.901941
18,2025-07-06T00:34:08.964281+00:00,same_outcome,0.0059,94,0.55,1.33,Houston vs Los Angeles (HOU),Kalshi,BUY,0.72,Houston vs Los Angeles (HOU),Polymarket,SELL,0.74,,,,90288.1,0.0059,0.902881
21,2025-07-06T00:34:10.145050+00:00,same_outcome,0.0059,149.45,0.88,2.11,Houston vs Los Angeles (HOU),Kalshi,BUY,0.72,Houston vs Los Angeles (HOU),Polymarket,SELL,0.74,,,,90437.55,0.0059,0.9043755
66,2025-07-06T00:43:00.978495+00:00,same_outcome,0.0059,56.65,0.33,0.8,Detroit vs Cleveland (DET),Polymarket,BUY,0.7,Detroit vs Cleveland (DET),Kalshi,SELL,0.72,,,,90494.2,0.0059,0.904942
67,2025-07-06T00:43:01.001005+00:00,same_outcome,0.0059,56.65,0.33,0.8,Detroit vs Cleveland (CLE),Kalshi,BUY,0.28,Detroit vs Cleveland (CLE),Polymarket,SELL,0.3,,,,90550.85,0.0059,0.9055085
68,2025-07-06T00:43:01.831921+00:00,same_outcome,0.0058,34.51,0.2,0.49,Detroit vs Cleveland (CLE),Kalshi,BUY,0.28,Detroit vs Cleveland (CLE),Polymarket,SELL,0.3,,,,90585.36,0.0058,0.9058536
69,2025-07-06T00:43:01.834047+00:00,same_outcome,0.0058,34.51,0.2,0.49,Detroit vs Cleveland (DET),Polymarket,BUY,0.7,Detroit vs Cleveland (DET),Kalshi,SELL,0.72,,,,90619.87,0.0058,0.9061987
383,2025-07-06T02:09:45.769904+00:00,same_outcome,0.0058,76,0.44,1.08,Chicago vs Colorado (COL),Kalshi,BUY,0.28,Chicago vs Colorado (COL),Polymarket,SELL,0.3,,,,90695.87,0.0058,0.9069587
465,2025-07-06T02:45:50.600247+00:00,same_outcome,0.0058,31,0.18,0.44,San Francisco vs Oakland (ATH),Polymarket,BUY,0.26,San Francisco vs Oakland (ATH),Kalshi,SELL,0.28,,,,90726.87,0.0058,0.9072687
58,2025-07-06T00:42:59.938278+00:00,same_outcome,0.0056,274,1.53,3.95,Detroit vs Cleveland (CLE),Kalshi,BUY,0.29,Detroit vs Cleveland (CLE),Polymarket,SELL,0.31,,,,91000.87,0.0056,0.9100087
61,2025-07-06T00:43:00.015436+00:00,same_outcome,0.0056,274,1.53,3.95,Detroit vs Cleveland (DET),Polymarket,BUY,0.69,Detroit vs Cleveland (DET),Kalshi,SELL,0.71,,,,91274.87,0.0056,0.9127487
151,2025-07-06T01:30:40.530580+00:00,same_outcome,0.005,40,0.2,0.6,Houston vs Los Angeles (HOU),Kalshi,BUY,0.69,Houston vs Los Angeles (HOU),Polymarket,SELL,0.71,,,,91314.87,0.005,0.9131487
193,2025-07-06T01:35:49.840568+00:00,same_outcome,0.005,2,0.01,0.03,Houston vs Los Angeles (HOU),Kalshi,BUY,0.74,Houston vs Los Angeles (HOU),Polymarket,SELL,0.76,,,,91316.87,0.005,0.9131687
384,2025-07-06T02:09:46.449681+00:00,same_outcome,0.005,10,0.05,0.15,Chicago vs Colorado (CWS),Polymarket,BUY,0.68,Chicago vs Colorado (CWS),Kalshi,SELL,0.7,,,,91326.87,0.005,0.9132687
428,2025-07-06T02:25:35.760654+00:00,same_outcome,0.005,4,0.02,0.06,Chicago vs Colorado (COL),Kalshi,BUY,0.29,Chicago vs Colorado (COL),Polymarket,SELL,0.31,,,,91330.87,0.005,0.9133087
454,2025-07-06T02:40:56.481080+00:00,same_outcome,0.005,2,0.01,0.03,Texas vs San Diego (SD),Polymarket,BUY,0.2,Texas vs San Diego (SD),Kalshi,SELL,0.22,,,,91332.87,0.005,0.9133287
464,2025-07-06T02:45:50.462816+00:00,same_outcome,0.005,10,0.05,0.15,San Francisco vs Oakland (SF),Kalshi,BUY,0.72,San Francisco vs Oakland (SF),Polymarket,SELL,0.74,,,,91342.87,0.005,0.9134287
368,2025-07-06T02:06:39.967024+00:00,same_outcome,0.0045,60,0.27,0.93,Texas vs San Diego (SD),Kalshi,BUY,0.67,Texas vs San Diego (SD),Polymarket,SELL,0.69,,,,91402.87,0.0045,0.9140287
321,2025-07-06T02:03:14.301230+00:00,same_outcome,0.0043,7,0.03,0.04,Houston vs Los Angeles (HOU),Kalshi,BUY,0.92,Houston vs Los Angeles (HOU),Polymarket,SELL,0.93,,,,91409.87,0.0043,0.9140987
367,2025-07-06T02:06:39.762253+00:00,same_outcome,0.0043,30,0.13,0.47,Texas vs San Diego (SD),Kalshi,BUY,0.67,Texas vs San Diego (SD),Polymarket,SELL,0.69,,,,91439.87,0.0043,0.9143987
369,2025-07-06T02:06:40.045737+00:00,same_outcome,0.0043,30,0.13,0.47,Texas vs San Diego (SD),Kalshi,BUY,0.67,Texas vs San Diego (SD),Polymarket,SELL,0.69,,,,91469.87,0.0043,0.9146987
117,2025-07-06T01:22:16.798850+00:00,same_outcome,0.0042,19,0.08,0.3,Chicago vs Colorado (COL),Kalshi,BUY,0.66,Chicago vs Colorado (COL),Polymarket,SELL,0.68,,,,91488.87,0.0042,0.9148887
271,2025-07-06T01:44:33.510401+00:00,same_outcome,0.0042,962,4.03,11.41,Houston vs Los Angeles (HOU),Kalshi,BUY,0.784,Houston vs Los Angeles (HOU),Polymarket,SELL,0.8,,,,92450.87,0.0042,0.9245087
14,2025-07-06T00:31:16.280177+00:00,same_outcome,0.004,5,0.02,0.08,Detroit vs Cleveland (CLE),Polymarket,BUY,0.31,Detroit vs Cleveland (CLE),Kalshi,SELL,0.33,,,,92455.87,0.004,0.9245587
53,2025-07-06T00:41:45.080577+00:00,same_outcome,0.004,30,0.12,0.48,Detroit vs Cleveland (CLE),Kalshi,BUY,0.35,Detroit vs Cleveland (CLE),Polymarket,SELL,0.37,,,,92485.87,0.004,0.9248587
55,2025-07-06T00:41:45.140587+00:00,same_outcome,0.004,30,0.12,0.48,Detroit vs Cleveland (DET),Polymarket,BUY,0.63,Detroit vs Cleveland (DET),Kalshi,SELL,0.65,,,,92515.87,0.004,0.9251587
370,2025-07-06T02:06:51.207386+00:00,same_outcome,0.004,30,0.12,0.48,Texas vs San Diego (SD),Kalshi,BUY,0.66,Texas vs San Diego (SD),Polymarket,SELL,0.68,,,,92545.87,0.004,0.9254587
391,2025-07-06T02:10:58.886650+00:00,same_outcome,0.004,10,0.04,0.16,San Francisco vs Oakland (SF),Kalshi,BUY,0.68,San Francisco vs Oakland (SF),Polymarket,SELL,0.7,,,,92555.87,0.004,0.9255587
393,2025-07-06T02:15:29.532534+00:00,same_outcome,0.004,10,0.04,0.16,San Francisco vs Oakland (SF),Polymarket,BUY,0.63,San Francisco vs Oakland (SF),Kalshi,SELL,0.65,,,,92565.87,0.004,0.9256587
11,2025-07-06T00:29:26.380203+00:00,same_outcome,0.0039,349,1.35,5.63,Detroit vs Cleveland (CLE),Polymarket,BUY,0.34,Detroit vs Cleveland (CLE),Kalshi,SELL,0.36,,,,92914.87,0.0039,0.9291487
1,2025-07-06T00:17:44.699648+00:00,same_outcome,0.0036,11,0.04,0.18,Houston vs Los Angeles (LAD),Polymarket,BUY,0.35,Houston vs Los Angeles (LAD),Kalshi,SELL,0.37,,,,92925.87,0.0036,0.9292587
12,2025-07-06T00:29:26.584701+00:00,same_outcome,0.0036,22,0.08,0.36,Detroit vs Cleveland (CLE),Polymarket,BUY,0.33,Detroit vs Cleveland (CLE),Kalshi,SELL,0.35,,,,92947.87,0.0036,0.9294787
397,2025-07-06T02:15:48.612862+00:00,same_outcome,0.0036,14,0.05,0.23,San Francisco vs Oakland (SF),Polymarket,BUY,0.61,San Francisco vs Oakland (SF),Kalshi,SELL,0.63,,,,92961.87,0.0036,0.9296187
2,2025-07-06T00:20:29.129382+00:00,same_outcome,0.0035,3.64,0.01,0.06,Houston vs Los Angeles (HOU),Polymarket,BUY,0.67,Houston vs Los Angeles (HOU),Kalshi,SELL,0.69,,,,92965.51,0.0035,0.9296551
4,2025-07-06T00:20:30.911215+00:00,same_outcome,0.0033,3,0.01,0.05,Detroit vs Cleveland (DET),Kalshi,BUY,0.62,Detroit vs Cleveland (DET),Polymarket,SELL,0.64,,,,92968.51,0.0033,0.9296851
5,2025-07-06T00:20:31.585152+00:00,same_outcome,0.0033,12,0.04,0.2,Detroit vs Cleveland (DET),Kalshi,BUY,0.61,Detroit vs Cleveland (DET),Polymarket,SELL,0.63,,,,92980.51,0.0033,0.9298051
13,2025-07-06T00:29:27.437858+00:00,same_outcome,0.0033,3,0.01,0.05,Detroit vs Cleveland (CLE),Polymarket,BUY,0.33,Detroit vs Cleveland (CLE),Kalshi,SELL,0.35,,,,92983.51,0.0033,0.9298351
379,2025-07-06T02:08:32.493931+00:00,same_outcome,0.0033,3,0.01,0.05,Chicago vs Colorado (CWS),Polymarket,BUY,0.7,Chicago vs Colorado (CWS),Kalshi,SELL,0.72,,,,92986.51,0.0033,0.9298651
392,2025-07-06T02:12:15.982166+00:00,same_outcome,0.0033,12,0.04,0.2,Texas vs San Diego (SD),Kalshi,BUY,0.62,Texas vs San Diego (SD),Polymarket,SELL,0.64,,,,92998.51,0.0033,0.9299851
396,2025-07-06T02:15:38.732687+00:00,same_outcome,0.0033,12,0.04,0.2,San Francisco vs Oakland (SF),Polymarket,BUY,0.61,San Francisco vs Oakland (SF),Kalshi,SELL,0.63,,,,93010.51,0.0033,0.9301051
9,2025-07-06T00:25:19.792094+00:00,same_outcome,0.0032,22,0.07,0.37,Detroit vs Cleveland (CLE),Polymarket,BUY,0.37,Detroit vs Cleveland (CLE),Kalshi,SELL,0.39,,,,93032.51,0.0032,0.9303251
47,2025-07-06T00:38:33.890855+00:00,same_outcome,0.0031,62,0.19,1.05,Detroit vs Cleveland (DET),Kalshi,BUY,0.59,Detroit vs Cleveland (DET),Polymarket,SELL,0.61,,,,93094.51,0.0031,0.9309451
48,2025-07-06T00:38:33.950521+00:00,same_outcome,0.003,100,0.3,1.7,Detroit vs Cleveland (DET),Kalshi,BUY,0.59,Detroit vs Cleveland (DET),Polymarket,SELL,0.61,,,,93194.51,0.003,0.9319451
89,2025-07-06T01:14:26.362247+00:00,same_outcome,0.003,10,0.03,0.17,Houston vs Los Angeles (HOU),Kalshi,BUY,0.6,Houston vs Los Angeles (HOU),Polymarket,SELL,0.62,,,,93204.51,0.003,0.9320451
110,2025-07-06T01:22:16.713706+00:00,same_outcome,0.003,21.19,0.06,0.36,Houston vs Los Angeles (LAD),Polymarket,BUY,0.38,Houston vs Los Angeles (LAD),Kalshi,SELL,0.4,,,,93225.7,0.003,0.932257
111,2025-07-06T01:22:16.714070+00:00,same_outcome,0.003,21.19,0.06,0.36,Houston vs Los Angeles (HOU),Kalshi,BUY,0.6,Houston vs Los Angeles (HOU),Polymarket,SELL,0.62,,,,93246.89,0.003,0.9324689
401,2025-07-06T02:16:45.329079+00:00,same_outcome,0.0029,1781,5.25,30.37,Texas vs San Diego (SD),Kalshi,BUY,0.42,Texas vs San Diego (SD),Polymarket,SELL,0.44,,,,95027.89,0.0029,0.9502789
402,2025-07-06T02:16:45.389428+00:00,same_outcome,0.0029,1781,5.25,30.37,Texas vs San Diego (TEX),Polymarket,BUY,0.56,Texas vs San Diego (TEX),Kalshi,SELL,0.58,,,,96808.89,0.0029,0.9680889
456,2025-07-06T02:43:37.949028+00:00,same_outcome,0.0029,7,0.02,0.12,Pittsburgh vs Seattle (PIT),Kalshi,BUY,0.36,Pittsburgh vs Seattle (PIT),Polymarket,SELL,0.38,,,,96815.89,0.0029,0.9681589
79,2025-07-06T01:05:30.346844+00:00,same_outcome,0.0028,3000,8.52,51.48,Houston vs Los Angeles (LAD),Kalshi,BUY,0.43,Houston vs Los Angeles (LAD),Polymarket,SELL,0.45,,,,99815.89,0.0028,0.9981589
80,2025-07-06T01:05:30.347579+00:00,same_outcome,0.0028,3000,8.52,51.48,Houston vs Los Angeles (HOU),Polymarket,BUY,0.55,Houston vs Los Angeles (HOU),Kalshi,SELL,0.57,,,,102815.89,0.0028,1.0281589
119,2025-07-06T01:23:54.712383+00:00,same_outcome,0.0028,60,0.17,1.03,Chicago vs Colorado (COL),Kalshi,BUY,0.58,Chicago vs Colorado (COL),Polymarket,SELL,0.6,,,,102875.89,0.0028,1.0287589
120,2025-07-06T01:23:56.778038+00:00,same_outcome,0.0028,60,0.17,1.03,Chicago vs Colorado (COL),Kalshi,BUY,0.58,Chicago vs Colorado (COL),Polymarket,SELL,0.6,,,,102935.89,0.0028,1.0293589
469,2025-07-06T02:50:33.306099+00:00,same_outcome,0.0028,500,1.42,8.58,Pittsburgh vs Seattle (PIT),Polymarket,BUY,0.41,Pittsburgh vs Seattle (PIT),Kalshi,SELL,0.43,,,,103435.89,0.0028,1.0343589
46,2025-07-06T00:38:33.874365+00:00,same_outcome,0.0027,19.69,0.05,0.34,Detroit vs Cleveland (DET),Kalshi,BUY,0.6,Detroit vs Cleveland (DET),Polymarket,SELL,0.62,,,,103455.58,0.0027,1.0345558
81,2025-07-06T01:05:30.646087+00:00,same_outcome,0.0027,128.35,0.35,2.22,Houston vs Los Angeles (LAD),Kalshi,BUY,0.44,Houston vs Los Angeles (LAD),Polymarket,SELL,0.46,,,,103583.93,0.0027,1.0358393
82,2025-07-06T01:05:30.667019+00:00,same_outcome,0.0027,128.35,0.35,2.22,Houston vs Los Angeles (HOU),Polymarket,BUY,0.54,Houston vs Los Angeles (HOU),Kalshi,SELL,0.56,,,,103712.28,0.0027,1.0371228
121,2025-07-06T01:23:56.865667+00:00,same_outcome,0.0027,30,0.08,0.52,Chicago vs Colorado (COL),Kalshi,BUY,0.58,Chicago vs Colorado (COL),Polymarket,SELL,0.6,,,,103742.28,0.0027,1.0374228
291,2025-07-06T01:53:42.659469+00:00,same_outcome,0.0027,500,1.37,8.63,Texas vs San Diego (TEX),Kalshi,BUY,0.56,Texas vs San Diego (TEX),Polymarket,SELL,0.58,,,,104242.28,0.0027,1.0424228
292,2025-07-06T01:53:42.740995+00:00,same_outcome,0.0027,500,1.37,8.63,Texas vs San Diego (SD),Polymarket,BUY,0.42,Texas vs San Diego (SD),Kalshi,SELL,0.44,,,,104742.28,0.0027,1.0474228
293,2025-07-06T01:57:08.564708+00:00,same_outcome,0.0027,5.77,0.02,0.1,Texas vs San Diego (SD),Polymarket,BUY,0.41,Texas vs San Diego (SD),Kalshi,SELL,0.43,,,,104748.05,0.0027,1.0474805
294,2025-07-06T01:57:08.565601+00:00,same_outcome,0.0027,5.77,0.02,0.1,Texas vs San Diego (TEX),Kalshi,BUY,0.57,Texas vs San Diego (TEX),Polymarket,SELL,0.59,,,,104753.82,0.0027,1.0475382
83,2025-07-06T01:05:30.919326+00:00,same_outcome,0.0026,78.35,0.21,1.36,Houston vs Los Angeles (HOU),Polymarket,BUY,0.54,Houston vs Los Angeles (HOU),Kalshi,SELL,0.56,,,,104832.17,0.0026,1.0483217
84,2025-07-06T01:05:30.919728+00:00,same_outcome,0.0026,78.35,0.21,1.36,Houston vs Los Angeles (LAD),Kalshi,BUY,0.44,Houston vs Los Angeles (LAD),Polymarket,SELL,0.46,,,,104910.52,0.0026,1.0491052
107,2025-07-06T01:20:12.162095+00:00,same_outcome,0.0026,62,0.16,1.08,Chicago vs Colorado (CWS),Kalshi,BUY,0.55,Chicago vs Colorado (CWS),Polymarket,SELL,0.57,,,,104972.52,0.0026,1.0497252
